"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","lowH_score","highH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","block_num","seq_file","trial_seq_info","two_arm_score_block1","two_arm_score_block2","two_arm_score_total","total_bonus"
"image-keyboard-response","964","1820169","0.0-4.0-6.0-1.0-2.295","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","965","1820277","0.0-4.0-6.0-1.0-0.296","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","107","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","296","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","966","1820587","0.0-4.0-6.0-1.0-1.296","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","967","1821101","0.0-4.0-6.0-1.0-2.296","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","968","1821317","0.0-4.0-6.0-1.0-0.297","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","215","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","297","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","969","1821628","0.0-4.0-6.0-1.0-1.297","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","970","1822142","0.0-4.0-6.0-1.0-2.297","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","971","1822317","0.0-4.0-6.0-1.0-0.298","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","174","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","298","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","972","1822626","0.0-4.0-6.0-1.0-1.298","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","973","1823138","0.0-4.0-6.0-1.0-2.298","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","974","1823493","0.0-4.0-6.0-1.0-0.299","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","354","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","299","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","975","1823807","0.0-4.0-6.0-1.0-1.299","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","976","1824320","0.0-4.0-6.0-1.0-2.299","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","977","1824605","0.0-4.0-6.0-1.0-0.300","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","284","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","300","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","978","1824910","0.0-4.0-6.0-1.0-1.300","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","979","1825425","0.0-4.0-6.0-1.0-2.300","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","980","1825605","0.0-4.0-6.0-1.0-0.301","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","179","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","301","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","981","1825922","0.0-4.0-6.0-1.0-1.301","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","982","1826437","0.0-4.0-6.0-1.0-2.301","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","983","1826629","0.0-4.0-6.0-1.0-0.302","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","191","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","302","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","984","1826934","0.0-4.0-6.0-1.0-1.302","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","985","1827448","0.0-4.0-6.0-1.0-2.302","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","986","1827725","0.0-4.0-6.0-1.0-0.303","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","276","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","303","2","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","987","1828039","0.0-4.0-6.0-1.0-1.303","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","988","1828553","0.0-4.0-6.0-1.0-2.303","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","989","1828701","0.0-4.0-6.0-1.0-0.304","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","147","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","304","2","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","990","1829005","0.0-4.0-6.0-1.0-1.304","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","991","1829520","0.0-4.0-6.0-1.0-2.304","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","992","1830853","0.0-4.0-6.0-1.0-0.305","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","1329","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","305","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","993","1831155","0.0-4.0-6.0-1.0-1.305","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","994","1831668","0.0-4.0-6.0-1.0-2.305","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","995","1831941","0.0-4.0-6.0-1.0-0.306","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","272","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","306","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","996","1832245","0.0-4.0-6.0-1.0-1.306","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","997","1832758","0.0-4.0-6.0-1.0-2.306","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","998","1832965","0.0-4.0-6.0-1.0-0.307","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","206","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","307","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","999","1833270","0.0-4.0-6.0-1.0-1.307","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1000","1833784","0.0-4.0-6.0-1.0-2.307","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1001","1834093","0.0-4.0-6.0-1.0-0.308","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","308","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","308","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1002","1834408","0.0-4.0-6.0-1.0-1.308","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1003","1834922","0.0-4.0-6.0-1.0-2.308","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1004","1835253","0.0-4.0-6.0-1.0-0.309","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","330","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","309","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1005","1835560","0.0-4.0-6.0-1.0-1.309","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1006","1836073","0.0-4.0-6.0-1.0-2.309","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1007","1836205","0.0-4.0-6.0-1.0-0.310","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","131","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","310","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1008","1836507","0.0-4.0-6.0-1.0-1.310","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1009","1837021","0.0-4.0-6.0-1.0-2.310","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1010","1837245","0.0-4.0-6.0-1.0-0.311","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","223","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","311","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1011","1837550","0.0-4.0-6.0-1.0-1.311","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1012","1838063","0.0-4.0-6.0-1.0-2.311","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1013","1838325","0.0-4.0-6.0-1.0-0.312","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","261","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","312","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1014","1838641","0.0-4.0-6.0-1.0-1.312","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1015","1839155","0.0-4.0-6.0-1.0-2.312","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1016","1839429","0.0-4.0-6.0-1.0-0.313","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","272","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","313","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1017","1839732","0.0-4.0-6.0-1.0-1.313","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1018","1840244","0.0-4.0-6.0-1.0-2.313","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1019","1840317","0.0-4.0-6.0-1.0-0.314","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","72","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","314","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1020","1840632","0.0-4.0-6.0-1.0-1.314","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1021","1841146","0.0-4.0-6.0-1.0-2.314","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1022","1841421","0.0-4.0-6.0-1.0-0.315","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","274","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","315","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1023","1841736","0.0-4.0-6.0-1.0-1.315","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1024","1842250","0.0-4.0-6.0-1.0-2.315","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1025","1842421","0.0-4.0-6.0-1.0-0.316","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","169","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","316","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1026","1842734","0.0-4.0-6.0-1.0-1.316","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1027","1843247","0.0-4.0-6.0-1.0-2.316","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1028","1843429","0.0-4.0-6.0-1.0-0.317","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","180","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","317","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1029","1843745","0.0-4.0-6.0-1.0-1.317","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1030","1844257","0.0-4.0-6.0-1.0-2.317","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1031","1844285","0.0-4.0-6.0-1.0-0.318","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","26","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","318","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1032","1844599","0.0-4.0-6.0-1.0-1.318","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1033","1845112","0.0-4.0-6.0-1.0-2.318","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1034","1845437","0.0-4.0-6.0-1.0-0.319","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","324","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","319","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1035","1845750","0.0-4.0-6.0-1.0-1.319","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1036","1846265","0.0-4.0-6.0-1.0-2.319","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1037","1846445","0.0-4.0-6.0-1.0-0.320","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","179","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","320","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1038","1846748","0.0-4.0-6.0-1.0-1.320","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1039","1847263","0.0-4.0-6.0-1.0-2.320","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1040","1847421","0.0-4.0-6.0-1.0-0.321","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","157","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","321","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1041","1847730","0.0-4.0-6.0-1.0-1.321","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1042","1848243","0.0-4.0-6.0-1.0-2.321","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1043","1848301","0.0-4.0-6.0-1.0-0.322","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","56","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","322","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1044","1848615","0.0-4.0-6.0-1.0-1.322","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1045","1849129","0.0-4.0-6.0-1.0-2.322","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1046","1849253","0.0-4.0-6.0-1.0-0.323","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","122","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","323","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1047","1849565","0.0-4.0-6.0-1.0-1.323","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1048","1850077","0.0-4.0-6.0-1.0-2.323","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1049","1850309","0.0-4.0-6.0-1.0-0.324","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","231","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","324","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1050","1850622","0.0-4.0-6.0-1.0-1.324","5f6056e9a41e0d14d4c19f4c","63690f60c96a0a9a64b48fbc","63691d893b806c079eef62dd","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
