"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","lowH_score","highH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","block_num","seq_file","trial_seq_info","two_arm_score_block1","two_arm_score_block2","two_arm_score_total","total_bonus"
"image-keyboard-response","1921","911734","0.0-4.0-8.0-1.0-2.238","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1922","912285","0.0-4.0-8.0-1.0-0.239","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","541","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","239","1","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1923","912604","0.0-4.0-8.0-1.0-1.239","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1924","913112","0.0-4.0-8.0-1.0-2.239","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1925","913401","0.0-4.0-8.0-1.0-0.240","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","288","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","240","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1926","913713","0.0-4.0-8.0-1.0-1.240","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1927","914222","0.0-4.0-8.0-1.0-2.240","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1928","914264","0.0-4.0-8.0-1.0-0.241","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","41","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","241","1","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1929","914583","0.0-4.0-8.0-1.0-1.241","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1930","915090","0.0-4.0-8.0-1.0-2.241","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1931","915191","0.0-4.0-8.0-1.0-0.242","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","100","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","242","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1932","915501","0.0-4.0-8.0-1.0-1.242","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1933","916003","0.0-4.0-8.0-1.0-2.242","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1934","916284","0.0-4.0-8.0-1.0-0.243","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","278","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","243","1","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1935","916616","0.0-4.0-8.0-1.0-1.243","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1936","917140","0.0-4.0-8.0-1.0-2.243","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1937","917202","0.0-4.0-8.0-1.0-0.244","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","62","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","244","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1938","917518","0.0-4.0-8.0-1.0-1.244","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1939","918041","0.0-4.0-8.0-1.0-2.244","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1940","918082","0.0-4.0-8.0-1.0-0.245","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","40","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","245","1","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1941","918393","0.0-4.0-8.0-1.0-1.245","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1942","918910","0.0-4.0-8.0-1.0-2.245","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1943","919106","0.0-4.0-8.0-1.0-0.246","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","196","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","246","2","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1944","919416","0.0-4.0-8.0-1.0-1.246","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1945","919931","0.0-4.0-8.0-1.0-2.246","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1946","919991","0.0-4.0-8.0-1.0-0.247","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","58","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","247","1","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1947","920304","0.0-4.0-8.0-1.0-1.247","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1948","920825","0.0-4.0-8.0-1.0-2.247","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1949","920876","0.0-4.0-8.0-1.0-0.248","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","50","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","248","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1950","921192","0.0-4.0-8.0-1.0-1.248","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1951","921700","0.0-4.0-8.0-1.0-2.248","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1952","922199","0.0-4.0-8.0-1.0-0.249","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","491","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","249","1","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1953","922511","0.0-4.0-8.0-1.0-1.249","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1954","923021","0.0-4.0-8.0-1.0-2.249","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1955","923278","0.0-4.0-8.0-1.0-0.250","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","256","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","250","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1956","923592","0.0-4.0-8.0-1.0-1.250","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1957","924111","0.0-4.0-8.0-1.0-2.250","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1958","924188","0.0-4.0-8.0-1.0-0.251","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","76","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","251","1","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1959","924493","0.0-4.0-8.0-1.0-1.251","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1960","925015","0.0-4.0-8.0-1.0-2.251","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1961","925046","0.0-4.0-8.0-1.0-0.252","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","29","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","252","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1962","925354","0.0-4.0-8.0-1.0-1.252","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1963","925868","0.0-4.0-8.0-1.0-2.252","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1964","926238","0.0-4.0-8.0-1.0-0.253","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","369","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","253","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1965","926548","0.0-4.0-8.0-1.0-1.253","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1966","927056","0.0-4.0-8.0-1.0-2.253","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1967","927353","0.0-4.0-8.0-1.0-0.254","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","294","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","254","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1968","927672","0.0-4.0-8.0-1.0-1.254","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1969","928181","0.0-4.0-8.0-1.0-2.254","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1970","928196","0.0-4.0-8.0-1.0-0.255","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","13","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","255","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1971","928512","0.0-4.0-8.0-1.0-1.255","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1972","929019","0.0-4.0-8.0-1.0-2.255","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1973","929081","0.0-4.0-8.0-1.0-0.256","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","60","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","256","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1974","929404","0.0-4.0-8.0-1.0-1.256","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1975","929916","0.0-4.0-8.0-1.0-2.256","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1976","929990","0.0-4.0-8.0-1.0-0.257","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","72","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","257","1","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1977","930305","0.0-4.0-8.0-1.0-1.257","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1978","930828","0.0-4.0-8.0-1.0-2.257","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1979","930950","0.0-4.0-8.0-1.0-0.258","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","121","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","258","2","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1980","931273","0.0-4.0-8.0-1.0-1.258","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1981","931780","0.0-4.0-8.0-1.0-2.258","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1982","931811","0.0-4.0-8.0-1.0-0.259","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","30","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","259","1","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1983","932113","0.0-4.0-8.0-1.0-1.259","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1984","932621","0.0-4.0-8.0-1.0-2.259","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1985","932804","0.0-4.0-8.0-1.0-0.260","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","182","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","260","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1986","933112","0.0-4.0-8.0-1.0-1.260","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1987","933619","0.0-4.0-8.0-1.0-2.260","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1988","933663","0.0-4.0-8.0-1.0-0.261","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","39","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","261","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1989","933983","0.0-4.0-8.0-1.0-1.261","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1990","934490","0.0-4.0-8.0-1.0-2.261","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1991","934564","0.0-4.0-8.0-1.0-0.262","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","72","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","262","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1992","934870","0.0-4.0-8.0-1.0-1.262","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1993","935376","0.0-4.0-8.0-1.0-2.262","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1994","935475","0.0-4.0-8.0-1.0-0.263","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","99","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","263","1","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1995","935789","0.0-4.0-8.0-1.0-1.263","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1996","936313","0.0-4.0-8.0-1.0-2.263","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1997","936589","0.0-4.0-8.0-1.0-0.264","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","275","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","264","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1998","936900","0.0-4.0-8.0-1.0-1.264","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1999","937421","0.0-4.0-8.0-1.0-2.264","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2000","937564","0.0-4.0-8.0-1.0-0.265","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","142","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","265","1","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2001","937882","0.0-4.0-8.0-1.0-1.265","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2002","938387","0.0-4.0-8.0-1.0-2.265","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2003","938566","0.0-4.0-8.0-1.0-0.266","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","177","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","266","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2004","938881","0.0-4.0-8.0-1.0-1.266","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2005","939386","0.0-4.0-8.0-1.0-2.266","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2006","939435","0.0-4.0-8.0-1.0-0.267","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","48","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","267","1","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2007","939749","0.0-4.0-8.0-1.0-1.267","5d3222f5d7ca2e00161bda18","63690f60c96a0a9a64b48fbc","63691fd854f4c9fbbb0c6917","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
