"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","highH_score","lowH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","block_num","seq_file","trial_seq_info","two_arm_score_block1","two_arm_score_block2","two_arm_score_total","total_bonus"
"image-keyboard-response","320","613982","0.0-4.0-6.0-1.0-2.80","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","321","615154","0.0-4.0-6.0-1.0-0.81","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1165","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","81","1","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","322","615462","0.0-4.0-6.0-1.0-1.81","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","323","615970","0.0-4.0-6.0-1.0-2.81","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","324","616810","0.0-4.0-6.0-1.0-0.82","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","838","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","82","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","325","617136","0.0-4.0-6.0-1.0-1.82","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","326","617652","0.0-4.0-6.0-1.0-2.82","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","327","618562","0.0-4.0-6.0-1.0-0.83","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","897","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","83","1","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","328","618868","0.0-4.0-6.0-1.0-1.83","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","329","619377","0.0-4.0-6.0-1.0-2.83","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","330","621473","0.0-4.0-6.0-1.0-0.84","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","2095","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","84","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","331","621795","0.0-4.0-6.0-1.0-1.84","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","332","622310","0.0-4.0-6.0-1.0-2.84","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","333","623129","0.0-4.0-6.0-1.0-0.85","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","819","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","85","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","334","623472","0.0-4.0-6.0-1.0-1.85","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","335","623986","0.0-4.0-6.0-1.0-2.85","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","336","625090","0.0-4.0-6.0-1.0-0.86","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1088","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","86","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","337","625397","0.0-4.0-6.0-1.0-1.86","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","338","625904","0.0-4.0-6.0-1.0-2.86","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","339","627250","0.0-4.0-6.0-1.0-0.87","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1341","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","87","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","340","627568","0.0-4.0-6.0-1.0-1.87","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","341","628076","0.0-4.0-6.0-1.0-2.87","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","342","629339","0.0-4.0-6.0-1.0-0.88","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1261","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","88","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","343","629672","0.0-4.0-6.0-1.0-1.88","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","344","630181","0.0-4.0-6.0-1.0-2.88","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","345","632022","0.0-4.0-6.0-1.0-0.89","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1839","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","89","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","346","632345","0.0-4.0-6.0-1.0-1.89","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","347","632870","0.0-4.0-6.0-1.0-2.89","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","348","634386","0.0-4.0-6.0-1.0-0.90","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1508","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","90","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","349","634701","0.0-4.0-6.0-1.0-1.90","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","350","635208","0.0-4.0-6.0-1.0-2.90","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","351","636454","0.0-4.0-6.0-1.0-0.91","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1245","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","91","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","352","636771","0.0-4.0-6.0-1.0-1.91","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","353","637277","0.0-4.0-6.0-1.0-2.91","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","354","638071","0.0-4.0-6.0-1.0-0.92","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","794","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","92","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","355","638374","0.0-4.0-6.0-1.0-1.92","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","356","638880","0.0-4.0-6.0-1.0-2.92","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","357","639970","0.0-4.0-6.0-1.0-0.93","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1088","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","93","1","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","358","640292","0.0-4.0-6.0-1.0-1.93","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","359","640814","0.0-4.0-6.0-1.0-2.93","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","360","641830","0.0-4.0-6.0-1.0-0.94","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1014","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","94","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","361","642146","0.0-4.0-6.0-1.0-1.94","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","362","642654","0.0-4.0-6.0-1.0-2.94","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","363","643635","0.0-4.0-6.0-1.0-0.95","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","979","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","95","1","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","364","643949","0.0-4.0-6.0-1.0-1.95","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","365","644458","0.0-4.0-6.0-1.0-2.95","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","366","645073","0.0-4.0-6.0-1.0-0.96","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","604","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","96","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","367","645389","0.0-4.0-6.0-1.0-1.96","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","368","645906","0.0-4.0-6.0-1.0-2.96","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","369","647505","0.0-4.0-6.0-1.0-0.97","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1598","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","97","1","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","370","647824","0.0-4.0-6.0-1.0-1.97","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","371","648348","0.0-4.0-6.0-1.0-2.97","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","372","649313","0.0-4.0-6.0-1.0-0.98","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","950","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","98","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","373","649627","0.0-4.0-6.0-1.0-1.98","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","374","650135","0.0-4.0-6.0-1.0-2.98","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","375","651815","0.0-4.0-6.0-1.0-0.99","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1678","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","99","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","376","652119","0.0-4.0-6.0-1.0-1.99","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","377","652624","0.0-4.0-6.0-1.0-2.99","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","378","654324","0.0-4.0-6.0-1.0-0.100","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1699","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","100","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","379","654654","0.0-4.0-6.0-1.0-1.100","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","380","655161","0.0-4.0-6.0-1.0-2.100","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","381","656878","0.0-4.0-6.0-1.0-0.101","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1716","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","101","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","382","657209","0.0-4.0-6.0-1.0-1.101","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","383","657716","0.0-4.0-6.0-1.0-2.101","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","384","659201","0.0-4.0-6.0-1.0-0.102","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1456","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","102","2","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","385","659513","0.0-4.0-6.0-1.0-1.102","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","386","660020","0.0-4.0-6.0-1.0-2.102","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","387","660971","0.0-4.0-6.0-1.0-0.103","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","950","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","103","1","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","388","661299","0.0-4.0-6.0-1.0-1.103","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","389","661807","0.0-4.0-6.0-1.0-2.103","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","390","662602","0.0-4.0-6.0-1.0-0.104","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","793","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","104","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","391","662920","0.0-4.0-6.0-1.0-1.104","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","392","663428","0.0-4.0-6.0-1.0-2.104","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","393","664220","0.0-4.0-6.0-1.0-0.105","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","768","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","105","1","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","394","664528","0.0-4.0-6.0-1.0-1.105","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","395","665042","0.0-4.0-6.0-1.0-2.105","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","396","666413","0.0-4.0-6.0-1.0-0.106","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1371","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","106","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","397","666744","0.0-4.0-6.0-1.0-1.106","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","398","667252","0.0-4.0-6.0-1.0-2.106","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","399","668686","0.0-4.0-6.0-1.0-0.107","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1432","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","107","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","400","668995","0.0-4.0-6.0-1.0-1.107","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","401","669507","0.0-4.0-6.0-1.0-2.107","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","402","670989","0.0-4.0-6.0-1.0-0.108","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1480","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","108","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","403","671316","0.0-4.0-6.0-1.0-1.108","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","404","671826","0.0-4.0-6.0-1.0-2.108","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","405","673697","0.0-4.0-6.0-1.0-0.109","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","1857","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","109","1","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","406","674008","0.0-4.0-6.0-1.0-1.109","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","407","674531","0.0-4.0-6.0-1.0-2.109","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","408","675171","0.0-4.0-6.0-1.0-0.110","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","639","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","110","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","409","675496","0.0-4.0-6.0-1.0-1.110","5c2ff645644d5300010c25f3","63690f60c96a0a9a64b48fbd","636920633f084c7ff1c7618a","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
