"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","highH_score","lowH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","two_arm_score_block1","block_num","seq_file","trial_seq_info","two_arm_score_block2","two_arm_score_total","total_bonus"
"image-keyboard-response","1332","1091011","0.0-4.0-8.0-1.0-2.41","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1333","1091416","0.0-4.0-8.0-1.0-0.42","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","403","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","42","2","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1334","1091731","0.0-4.0-8.0-1.0-1.42","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1335","1092243","0.0-4.0-8.0-1.0-2.42","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1336","1092479","0.0-4.0-8.0-1.0-0.43","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","235","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","43","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1337","1092788","0.0-4.0-8.0-1.0-1.43","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1338","1093296","0.0-4.0-8.0-1.0-2.43","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1339","1093456","0.0-4.0-8.0-1.0-0.44","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","158","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","44","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1340","1093766","0.0-4.0-8.0-1.0-1.44","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1341","1094279","0.0-4.0-8.0-1.0-2.44","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1342","1094464","0.0-4.0-8.0-1.0-0.45","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","182","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","45","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1343","1094769","0.0-4.0-8.0-1.0-1.45","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1344","1095285","0.0-4.0-8.0-1.0-2.45","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1345","1095688","0.0-4.0-8.0-1.0-0.46","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","401","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","46","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1346","1095998","0.0-4.0-8.0-1.0-1.46","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1347","1096507","0.0-4.0-8.0-1.0-2.46","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1348","1096601","0.0-4.0-8.0-1.0-0.47","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","91","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","47","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1349","1096913","0.0-4.0-8.0-1.0-1.47","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1350","1097427","0.0-4.0-8.0-1.0-2.47","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1351","1097552","0.0-4.0-8.0-1.0-0.48","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","122","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","48","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1352","1097855","0.0-4.0-8.0-1.0-1.48","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1353","1098373","0.0-4.0-8.0-1.0-2.48","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1354","1098527","0.0-4.0-8.0-1.0-0.49","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","151","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","49","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1355","1098834","0.0-4.0-8.0-1.0-1.49","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1356","1099338","0.0-4.0-8.0-1.0-2.49","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1357","1099552","0.0-4.0-8.0-1.0-0.50","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","210","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","50","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1358","1099866","0.0-4.0-8.0-1.0-1.50","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1359","1100381","0.0-4.0-8.0-1.0-2.50","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1360","1100751","0.0-4.0-8.0-1.0-0.51","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","369","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","51","2","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1361","1101069","0.0-4.0-8.0-1.0-1.51","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1362","1101575","0.0-4.0-8.0-1.0-2.51","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1363","1102248","0.0-4.0-8.0-1.0-0.52","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","671","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","52","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1364","1102553","0.0-4.0-8.0-1.0-1.52","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1365","1103071","0.0-4.0-8.0-1.0-2.52","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1366","1103511","0.0-4.0-8.0-1.0-0.53","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","438","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","53","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1367","1103825","0.0-4.0-8.0-1.0-1.53","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1368","1104342","0.0-4.0-8.0-1.0-2.53","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1369","1104632","0.0-4.0-8.0-1.0-0.54","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","287","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","54","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1370","1104945","0.0-4.0-8.0-1.0-1.54","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1371","1105451","0.0-4.0-8.0-1.0-2.54","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1372","1105712","0.0-4.0-8.0-1.0-0.55","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","257","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","55","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1373","1106029","0.0-4.0-8.0-1.0-1.55","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1374","1106537","0.0-4.0-8.0-1.0-2.55","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1375","1106889","0.0-4.0-8.0-1.0-0.56","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","348","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","56","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1376","1107209","0.0-4.0-8.0-1.0-1.56","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1377","1107715","0.0-4.0-8.0-1.0-2.56","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1378","1108497","0.0-4.0-8.0-1.0-0.57","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","777","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","57","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1379","1108814","0.0-4.0-8.0-1.0-1.57","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1380","1109318","0.0-4.0-8.0-1.0-2.57","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1381","1109768","0.0-4.0-8.0-1.0-0.58","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","448","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","58","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1382","1110081","0.0-4.0-8.0-1.0-1.58","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1383","1110593","0.0-4.0-8.0-1.0-2.58","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1384","1111179","0.0-4.0-8.0-1.0-0.59","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","581","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","59","2","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1385","1111497","0.0-4.0-8.0-1.0-1.59","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1386","1112008","0.0-4.0-8.0-1.0-2.59","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1387","1112264","0.0-4.0-8.0-1.0-0.60","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","253","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","60","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1388","1112567","0.0-4.0-8.0-1.0-1.60","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1389","1113069","0.0-4.0-8.0-1.0-2.60","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1390","1113320","0.0-4.0-8.0-1.0-0.61","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","248","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","61","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1391","1113637","0.0-4.0-8.0-1.0-1.61","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1392","1114153","0.0-4.0-8.0-1.0-2.61","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1393","1114337","0.0-4.0-8.0-1.0-0.62","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","180","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","62","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1394","1114653","0.0-4.0-8.0-1.0-1.62","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1395","1115161","0.0-4.0-8.0-1.0-2.62","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1396","1115344","0.0-4.0-8.0-1.0-0.63","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","179","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","63","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1397","1115648","0.0-4.0-8.0-1.0-1.63","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1398","1116159","0.0-4.0-8.0-1.0-2.63","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1399","1116576","0.0-4.0-8.0-1.0-0.64","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","416","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","64","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1400","1116885","0.0-4.0-8.0-1.0-1.64","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1401","1117395","0.0-4.0-8.0-1.0-2.64","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1402","1117543","0.0-4.0-8.0-1.0-0.65","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","145","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","65","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1403","1117854","0.0-4.0-8.0-1.0-1.65","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1404","1118361","0.0-4.0-8.0-1.0-2.65","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1405","1118592","0.0-4.0-8.0-1.0-0.66","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","229","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","66","2","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1406","1118902","0.0-4.0-8.0-1.0-1.66","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1407","1119407","0.0-4.0-8.0-1.0-2.66","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1408","1120256","0.0-4.0-8.0-1.0-0.67","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","844","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","67","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1409","1120575","0.0-4.0-8.0-1.0-1.67","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1410","1121090","0.0-4.0-8.0-1.0-2.67","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1411","1121512","0.0-4.0-8.0-1.0-0.68","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","420","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","68","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1412","1121825","0.0-4.0-8.0-1.0-1.68","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1413","1122327","0.0-4.0-8.0-1.0-2.68","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1414","1122640","0.0-4.0-8.0-1.0-0.69","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","310","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","69","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1415","1122956","0.0-4.0-8.0-1.0-1.69","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1416","1123460","0.0-4.0-8.0-1.0-2.69","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1417","1123656","0.0-4.0-8.0-1.0-0.70","6172b8bcb0ca871db44b71c9","63690f60c96a0a9a64b48fbd","63691fb0fb18a7cd02c46af2","190","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","70","2","2","2","2","true","","","","","","","","","","","","","","","","",""
