"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","state","choice","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","two_arm_score_block1","block_num","seq_file","trial_seq_info","two_arm_score_block2","two_arm_score_total","jar","bead","previous_bead","correct","highH_score","lowH_score","total_bonus"
"image-keyboard-response","2264","4548030","0.0-7.0-6.0-1.0-1.231","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2265","4548553","0.0-7.0-6.0-1.0-2.231","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2266","4549098","0.0-7.0-6.0-1.0-0.232","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","541","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","232","","1","","","","","","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","2267","4549403","0.0-7.0-6.0-1.0-1.232","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2268","4549919","0.0-7.0-6.0-1.0-2.232","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2269","4549993","0.0-7.0-6.0-1.0-0.233","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","69","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","233","","2","","","","","","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","2270","4550305","0.0-7.0-6.0-1.0-1.233","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2271","4550823","0.0-7.0-6.0-1.0-2.233","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2272","4551128","0.0-7.0-6.0-1.0-0.234","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","303","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","234","","2","","","","","","","","","","","","","","2","2","1","true","","",""
"image-keyboard-response","2273","4551440","0.0-7.0-6.0-1.0-1.234","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2274","4551964","0.0-7.0-6.0-1.0-2.234","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2275","4552209","0.0-7.0-6.0-1.0-0.235","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","243","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","235","","2","","","","","","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","2276","4552513","0.0-7.0-6.0-1.0-1.235","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2277","4553031","0.0-7.0-6.0-1.0-2.235","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2278","4553145","0.0-7.0-6.0-1.0-0.236","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","109","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","236","","1","","","","","","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","2279","4553469","0.0-7.0-6.0-1.0-1.236","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2280","4553987","0.0-7.0-6.0-1.0-2.236","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2281","4554225","0.0-7.0-6.0-1.0-0.237","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","236","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","237","","1","","","","","","","","","","","","","","1","1","2","true","","",""
"image-keyboard-response","2282","4554534","0.0-7.0-6.0-1.0-1.237","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2283","4555051","0.0-7.0-6.0-1.0-2.237","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2284","4555193","0.0-7.0-6.0-1.0-0.238","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","140","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","238","","1","","","","","","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","2285","4555506","0.0-7.0-6.0-1.0-1.238","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2286","4556023","0.0-7.0-6.0-1.0-2.238","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2287","4556057","0.0-7.0-6.0-1.0-0.239","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","33","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","239","","2","","","","","","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","2288","4556377","0.0-7.0-6.0-1.0-1.239","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2289","4556895","0.0-7.0-6.0-1.0-2.239","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2290","4557098","0.0-7.0-6.0-1.0-0.240","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","200","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","240","","2","","","","","","","","","","","","","","2","2","1","true","","",""
"image-keyboard-response","2291","4557412","0.0-7.0-6.0-1.0-1.240","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2292","4557929","0.0-7.0-6.0-1.0-2.240","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2293","4558009","0.0-7.0-6.0-1.0-0.241","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","76","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","241","","2","","","","","","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","2294","4558315","0.0-7.0-6.0-1.0-1.241","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2295","4558832","0.0-7.0-6.0-1.0-2.241","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2296","4558880","0.0-7.0-6.0-1.0-0.242","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","46","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","242","","2","","","","","","","","","","","","","","2","2","1","true","","",""
"image-keyboard-response","2297","4559186","0.0-7.0-6.0-1.0-1.242","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2298","4559703","0.0-7.0-6.0-1.0-2.242","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2299","4559715","0.0-7.0-6.0-1.0-0.243","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","9","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","243","","2","","","","","","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","2300","4560021","0.0-7.0-6.0-1.0-1.243","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2301","4560537","0.0-7.0-6.0-1.0-2.243","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2302","4560745","0.0-7.0-6.0-1.0-0.244","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","204","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","244","","1","","","","","","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","2303","4561055","0.0-7.0-6.0-1.0-1.244","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2304","4561573","0.0-7.0-6.0-1.0-2.244","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2305","4561825","0.0-7.0-6.0-1.0-0.245","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","248","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","245","","1","","","","","","","","","","","","","","1","1","2","true","","",""
"image-keyboard-response","2306","4562143","0.0-7.0-6.0-1.0-1.245","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2307","4562660","0.0-7.0-6.0-1.0-2.245","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2308","4562809","0.0-7.0-6.0-1.0-0.246","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","147","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","246","","1","","","","","","","","","","","","","","2","1","1","true","","",""
"image-keyboard-response","2309","4563115","0.0-7.0-6.0-1.0-1.246","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2310","4563631","0.0-7.0-6.0-1.0-2.246","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2311","4563865","0.0-7.0-6.0-1.0-0.247","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","231","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","247","","2","","","","","","","","","","","","","","1","1","1","false","","",""
"image-keyboard-response","2312","4564180","0.0-7.0-6.0-1.0-1.247","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2313","4564704","0.0-7.0-6.0-1.0-2.247","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2314","4564929","0.0-7.0-6.0-1.0-0.248","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","223","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","248","","1","","","","","","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","2315","4565236","0.0-7.0-6.0-1.0-1.248","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2316","4565755","0.0-7.0-6.0-1.0-2.248","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2317","4566033","0.0-7.0-6.0-1.0-0.249","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","274","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","249","","2","","","","","","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","2318","4566340","0.0-7.0-6.0-1.0-1.249","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2319","4566858","0.0-7.0-6.0-1.0-2.249","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2320","4567105","0.0-7.0-6.0-1.0-0.250","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","245","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","250","","1","","","","","","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","2321","4567413","0.0-7.0-6.0-1.0-1.250","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2322","4567929","0.0-7.0-6.0-1.0-2.250","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2323","4568185","0.0-7.0-6.0-1.0-0.251","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","253","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","251","","2","","","","","","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","2324","4568493","0.0-7.0-6.0-1.0-1.251","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2325","4569017","0.0-7.0-6.0-1.0-2.251","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2326","4569273","0.0-7.0-6.0-1.0-0.252","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","253","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","252","","2","","","","","","","","","","","","","","2","2","1","true","","",""
"image-keyboard-response","2327","4569580","0.0-7.0-6.0-1.0-1.252","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2328","4570100","0.0-7.0-6.0-1.0-2.252","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2329","4570296","0.0-7.0-6.0-1.0-0.253","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","192","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","253","","2","","","","","","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","2330","4570622","0.0-7.0-6.0-1.0-1.253","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2331","4571139","0.0-7.0-6.0-1.0-2.253","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2332","4571321","0.0-7.0-6.0-1.0-0.254","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","179","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","254","","2","","","","","","","","","","","","","","2","2","1","true","","",""
"image-keyboard-response","2333","4571625","0.0-7.0-6.0-1.0-1.254","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2334","4572143","0.0-7.0-6.0-1.0-2.254","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2335","4572329","0.0-7.0-6.0-1.0-0.255","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","185","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","255","","1","","","","","","","","","","","","","","1","1","2","true","","",""
"image-keyboard-response","2336","4572644","0.0-7.0-6.0-1.0-1.255","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2337","4573161","0.0-7.0-6.0-1.0-2.255","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2338","4573217","0.0-7.0-6.0-1.0-0.256","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","53","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","256","","2","","","","","","","","","","","","","","2","2","1","true","","",""
"image-keyboard-response","2339","4573531","0.0-7.0-6.0-1.0-1.256","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2340","4574049","0.0-7.0-6.0-1.0-2.256","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2341","4574273","0.0-7.0-6.0-1.0-0.257","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","219","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","257","","1","","","","","","","","","","","","","","1","2","2","false","","",""
"image-keyboard-response","2342","4574581","0.0-7.0-6.0-1.0-1.257","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2343","4575099","0.0-7.0-6.0-1.0-2.257","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2344","4575369","0.0-7.0-6.0-1.0-0.258","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","267","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","258","","1","","","","","","","","","","","","","","2","2","2","false","","",""
"image-keyboard-response","2345","4575685","0.0-7.0-6.0-1.0-1.258","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2346","4576202","0.0-7.0-6.0-1.0-2.258","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2347","4576362","0.0-7.0-6.0-1.0-0.259","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","158","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","259","","2","","","","","","","","","","","","","","1","2","2","true","","",""
"image-keyboard-response","2348","4576671","0.0-7.0-6.0-1.0-1.259","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2349","4577190","0.0-7.0-6.0-1.0-2.259","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2350","4577433","0.0-7.0-6.0-1.0-0.260","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","241","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","260","","2","","","","","","","","","","","","","","2","1","2","false","","",""
"image-keyboard-response","2351","4577744","0.0-7.0-6.0-1.0-1.260","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2352","4578262","0.0-7.0-6.0-1.0-2.260","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2353","4578577","0.0-7.0-6.0-1.0-0.261","61549a2caa92d84f392000e9","63690f60c96a0a9a64b48fbd","63691e01dc73d013a062b4da","309","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","261","","2","","","","","","","","","","","","","","1","1","1","false","","",""
