"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","lowH_score","highH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","two_arm_score","total_bonus"
"image-keyboard-response","2200","1863916","0.0-4.0-8.0-1.0-2.206","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2201","1864374","0.0-4.0-8.0-1.0-0.207","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","457","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","207","1","1","2","1","true","","","","","","","","","","","",""
"image-keyboard-response","2202","1864679","0.0-4.0-8.0-1.0-1.207","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2203","1865183","0.0-4.0-8.0-1.0-2.207","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2204","1865746","0.0-4.0-8.0-1.0-0.208","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","563","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","208","2","2","1","1","false","","","","","","","","","","","",""
"image-keyboard-response","2205","1866057","0.0-4.0-8.0-1.0-1.208","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2206","1866560","0.0-4.0-8.0-1.0-2.208","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2207","1866712","0.0-4.0-8.0-1.0-0.209","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","151","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","209","1","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","2208","1867013","0.0-4.0-8.0-1.0-1.209","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2209","1867520","0.0-4.0-8.0-1.0-2.209","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2210","1867803","0.0-4.0-8.0-1.0-0.210","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","282","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","210","2","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","2211","1868105","0.0-4.0-8.0-1.0-1.210","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2212","1868609","0.0-4.0-8.0-1.0-2.210","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2213","1868864","0.0-4.0-8.0-1.0-0.211","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","253","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","211","1","1","2","1","true","","","","","","","","","","","",""
"image-keyboard-response","2214","1869165","0.0-4.0-8.0-1.0-1.211","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2215","1869667","0.0-4.0-8.0-1.0-2.211","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2216","1869898","0.0-4.0-8.0-1.0-0.212","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","229","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","212","2","2","1","1","false","","","","","","","","","","","",""
"image-keyboard-response","2217","1870200","0.0-4.0-8.0-1.0-1.212","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2218","1870711","0.0-4.0-8.0-1.0-2.212","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2219","1870930","0.0-4.0-8.0-1.0-0.213","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","218","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","213","1","1","2","1","true","","","","","","","","","","","",""
"image-keyboard-response","2220","1871234","0.0-4.0-8.0-1.0-1.213","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2221","1871737","0.0-4.0-8.0-1.0-2.213","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2222","1871982","0.0-4.0-8.0-1.0-0.214","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","244","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","214","2","2","1","1","false","","","","","","","","","","","",""
"image-keyboard-response","2223","1872288","0.0-4.0-8.0-1.0-1.214","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2224","1872790","0.0-4.0-8.0-1.0-2.214","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2225","1873069","0.0-4.0-8.0-1.0-0.215","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","278","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","215","1","1","2","1","true","","","","","","","","","","","",""
"image-keyboard-response","2226","1873373","0.0-4.0-8.0-1.0-1.215","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2227","1873880","0.0-4.0-8.0-1.0-2.215","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2228","1874902","0.0-4.0-8.0-1.0-0.216","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","1021","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","216","2","2","1","1","false","","","","","","","","","","","",""
"image-keyboard-response","2229","1875208","0.0-4.0-8.0-1.0-1.216","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2230","1875712","0.0-4.0-8.0-1.0-2.216","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2231","1876042","0.0-4.0-8.0-1.0-0.217","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","329","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","217","1","1","2","1","true","","","","","","","","","","","",""
"image-keyboard-response","2232","1876344","0.0-4.0-8.0-1.0-1.217","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2233","1876847","0.0-4.0-8.0-1.0-2.217","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2234","1877077","0.0-4.0-8.0-1.0-0.218","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","229","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","218","2","2","1","1","false","","","","","","","","","","","",""
"image-keyboard-response","2235","1877383","0.0-4.0-8.0-1.0-1.218","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2236","1877887","0.0-4.0-8.0-1.0-2.218","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2237","1878048","0.0-4.0-8.0-1.0-0.219","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","160","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","219","2","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","2238","1878349","0.0-4.0-8.0-1.0-1.219","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2239","1878856","0.0-4.0-8.0-1.0-2.219","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2240","1879037","0.0-4.0-8.0-1.0-0.220","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","179","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","220","1","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","2241","1879342","0.0-4.0-8.0-1.0-1.220","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2242","1879847","0.0-4.0-8.0-1.0-2.220","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2243","1880055","0.0-4.0-8.0-1.0-0.221","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","208","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","221","2","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","2244","1880358","0.0-4.0-8.0-1.0-1.221","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2245","1880861","0.0-4.0-8.0-1.0-2.221","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2246","1881083","0.0-4.0-8.0-1.0-0.222","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","220","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","222","1","1","2","2","false","","","","","","","","","","","",""
"image-keyboard-response","2247","1881388","0.0-4.0-8.0-1.0-1.222","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2248","1881891","0.0-4.0-8.0-1.0-2.222","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2249","1882092","0.0-4.0-8.0-1.0-0.223","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","199","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","223","2","2","1","1","false","","","","","","","","","","","",""
"image-keyboard-response","2250","1882393","0.0-4.0-8.0-1.0-1.223","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2251","1882894","0.0-4.0-8.0-1.0-2.223","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2252","1883172","0.0-4.0-8.0-1.0-0.224","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","270","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","224","1","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","2253","1883478","0.0-4.0-8.0-1.0-1.224","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2254","1883983","0.0-4.0-8.0-1.0-2.224","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2255","1884223","0.0-4.0-8.0-1.0-0.225","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","238","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","225","2","1","2","2","false","","","","","","","","","","","",""
"image-keyboard-response","2256","1884526","0.0-4.0-8.0-1.0-1.225","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2257","1885027","0.0-4.0-8.0-1.0-2.225","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2258","1885256","0.0-4.0-8.0-1.0-0.226","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","228","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","226","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","2259","1885558","0.0-4.0-8.0-1.0-1.226","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2260","1886065","0.0-4.0-8.0-1.0-2.226","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2261","1886250","0.0-4.0-8.0-1.0-0.227","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","184","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","227","2","2","1","2","true","","","","","","","","","","","",""
"image-keyboard-response","2262","1886554","0.0-4.0-8.0-1.0-1.227","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2263","1887060","0.0-4.0-8.0-1.0-2.227","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2264","1887190","0.0-4.0-8.0-1.0-0.228","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","121","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","228","1","1","2","1","true","","","","","","","","","","","",""
"image-keyboard-response","2265","1887497","0.0-4.0-8.0-1.0-1.228","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2266","1888003","0.0-4.0-8.0-1.0-2.228","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2267","1888239","0.0-4.0-8.0-1.0-0.229","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","234","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","229","2","2","1","2","true","","","","","","","","","","","",""
"image-keyboard-response","2268","1888540","0.0-4.0-8.0-1.0-1.229","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2269","1889043","0.0-4.0-8.0-1.0-2.229","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2270","1889107","0.0-4.0-8.0-1.0-0.230","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","63","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","230","1","1","2","1","true","","","","","","","","","","","",""
"image-keyboard-response","2271","1889414","0.0-4.0-8.0-1.0-1.230","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2272","1889918","0.0-4.0-8.0-1.0-2.230","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2273","1890138","0.0-4.0-8.0-1.0-0.231","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","218","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","231","2","2","1","2","true","","","","","","","","","","","",""
"image-keyboard-response","2274","1890439","0.0-4.0-8.0-1.0-1.231","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2275","1890952","0.0-4.0-8.0-1.0-2.231","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2276","1891051","0.0-4.0-8.0-1.0-0.232","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","97","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","232","1","1","2","1","true","","","","","","","","","","","",""
"image-keyboard-response","2277","1891354","0.0-4.0-8.0-1.0-1.232","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2278","1891860","0.0-4.0-8.0-1.0-2.232","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2279","1891953","0.0-4.0-8.0-1.0-0.233","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","91","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","233","2","2","1","2","true","","","","","","","","","","","",""
"image-keyboard-response","2280","1892255","0.0-4.0-8.0-1.0-1.233","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2281","1892757","0.0-4.0-8.0-1.0-2.233","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2282","1892915","0.0-4.0-8.0-1.0-0.234","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","157","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","234","1","1","2","1","true","","","","","","","","","","","",""
"image-keyboard-response","2283","1893216","0.0-4.0-8.0-1.0-1.234","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2284","1893720","0.0-4.0-8.0-1.0-2.234","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2285","1893851","0.0-4.0-8.0-1.0-0.235","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","130","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","235","2","2","1","2","true","","","","","","","","","","","",""
"image-keyboard-response","2286","1894153","0.0-4.0-8.0-1.0-1.235","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2287","1894663","0.0-4.0-8.0-1.0-2.235","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2288","1894798","0.0-4.0-8.0-1.0-0.236","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","133","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","236","1","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","2289","1895099","0.0-4.0-8.0-1.0-1.236","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2290","1895600","0.0-4.0-8.0-1.0-2.236","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","2291","1895749","0.0-4.0-8.0-1.0-0.237","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","148","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","237","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","2292","1896050","0.0-4.0-8.0-1.0-1.237","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
