"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","lowH_score","highH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","two_arm_score","total_bonus"
"image-keyboard-response","741","533775","0.0-4.0-6.0-1.0-1.221","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","742","534285","0.0-4.0-6.0-1.0-2.221","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","743","534350","0.0-4.0-6.0-1.0-0.222","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","57","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","222","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","744","534660","0.0-4.0-6.0-1.0-1.222","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","745","535163","0.0-4.0-6.0-1.0-2.222","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","746","535271","0.0-4.0-6.0-1.0-0.223","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","107","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","223","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","747","535580","0.0-4.0-6.0-1.0-1.223","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","748","536093","0.0-4.0-6.0-1.0-2.223","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","749","536219","0.0-4.0-6.0-1.0-0.224","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","125","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","224","1","2","1","1","false","","","","","","","","","","","",""
"image-keyboard-response","750","536527","0.0-4.0-6.0-1.0-1.224","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","751","537040","0.0-4.0-6.0-1.0-2.224","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","752","537165","0.0-4.0-6.0-1.0-0.225","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","125","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","225","1","1","2","1","true","","","","","","","","","","","",""
"image-keyboard-response","753","537477","0.0-4.0-6.0-1.0-1.225","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","754","537989","0.0-4.0-6.0-1.0-2.225","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","755","538068","0.0-4.0-6.0-1.0-0.226","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","78","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","226","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","756","538379","0.0-4.0-6.0-1.0-1.226","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","757","538890","0.0-4.0-6.0-1.0-2.226","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","758","539018","0.0-4.0-6.0-1.0-0.227","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","127","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","227","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","759","539325","0.0-4.0-6.0-1.0-1.227","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","760","539839","0.0-4.0-6.0-1.0-2.227","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","761","539920","0.0-4.0-6.0-1.0-0.228","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","80","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","228","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","762","540231","0.0-4.0-6.0-1.0-1.228","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","763","540744","0.0-4.0-6.0-1.0-2.228","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","764","540839","0.0-4.0-6.0-1.0-0.229","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","86","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","229","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","765","541147","0.0-4.0-6.0-1.0-1.229","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","766","541655","0.0-4.0-6.0-1.0-2.229","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","767","541798","0.0-4.0-6.0-1.0-0.230","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","142","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","230","1","2","1","1","false","","","","","","","","","","","",""
"image-keyboard-response","768","542109","0.0-4.0-6.0-1.0-1.230","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","769","542623","0.0-4.0-6.0-1.0-2.230","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","770","542733","0.0-4.0-6.0-1.0-0.231","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","109","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","231","1","1","2","1","true","","","","","","","","","","","",""
"image-keyboard-response","771","543046","0.0-4.0-6.0-1.0-1.231","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","772","543561","0.0-4.0-6.0-1.0-2.231","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","773","543626","0.0-4.0-6.0-1.0-0.232","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","64","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","232","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","774","543934","0.0-4.0-6.0-1.0-1.232","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","775","544447","0.0-4.0-6.0-1.0-2.232","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","776","544588","0.0-4.0-6.0-1.0-0.233","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","140","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","233","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","777","544899","0.0-4.0-6.0-1.0-1.233","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","778","545415","0.0-4.0-6.0-1.0-2.233","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","779","545541","0.0-4.0-6.0-1.0-0.234","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","125","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","234","1","2","1","1","false","","","","","","","","","","","",""
"image-keyboard-response","780","545852","0.0-4.0-6.0-1.0-1.234","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","781","546362","0.0-4.0-6.0-1.0-2.234","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","782","546489","0.0-4.0-6.0-1.0-0.235","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","125","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","235","1","1","2","1","true","","","","","","","","","","","",""
"image-keyboard-response","783","546797","0.0-4.0-6.0-1.0-1.235","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","784","547308","0.0-4.0-6.0-1.0-2.235","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","785","547420","0.0-4.0-6.0-1.0-0.236","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","111","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","236","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","786","547742","0.0-4.0-6.0-1.0-1.236","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","787","548254","0.0-4.0-6.0-1.0-2.236","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","788","548365","0.0-4.0-6.0-1.0-0.237","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","109","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","237","1","2","1","1","false","","","","","","","","","","","",""
"image-keyboard-response","789","548672","0.0-4.0-6.0-1.0-1.237","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","790","549184","0.0-4.0-6.0-1.0-2.237","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","791","549326","0.0-4.0-6.0-1.0-0.238","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","141","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","238","1","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","792","549635","0.0-4.0-6.0-1.0-1.238","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","793","550149","0.0-4.0-6.0-1.0-2.238","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","794","550573","0.0-4.0-6.0-1.0-0.239","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","422","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","239","1","1","2","1","true","","","","","","","","","","","",""
"image-keyboard-response","795","550885","0.0-4.0-6.0-1.0-1.239","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","796","551399","0.0-4.0-6.0-1.0-2.239","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","797","551479","0.0-4.0-6.0-1.0-0.240","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","79","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","240","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","798","551802","0.0-4.0-6.0-1.0-1.240","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","799","552319","0.0-4.0-6.0-1.0-2.240","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","800","552366","0.0-4.0-6.0-1.0-0.241","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","46","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","241","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","801","552672","0.0-4.0-6.0-1.0-1.241","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","802","553186","0.0-4.0-6.0-1.0-2.241","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","803","553295","0.0-4.0-6.0-1.0-0.242","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","108","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","242","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","804","553603","0.0-4.0-6.0-1.0-1.242","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","805","554114","0.0-4.0-6.0-1.0-2.242","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","806","554114","0.0-4.0-6.0-1.0-0.243","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","0","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","243","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","807","554424","0.0-4.0-6.0-1.0-1.243","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","808","554937","0.0-4.0-6.0-1.0-2.243","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","809","555019","0.0-4.0-6.0-1.0-0.244","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","81","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","244","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","810","555327","0.0-4.0-6.0-1.0-1.244","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","811","555840","0.0-4.0-6.0-1.0-2.244","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","812","555981","0.0-4.0-6.0-1.0-0.245","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","139","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","245","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","813","556289","0.0-4.0-6.0-1.0-1.245","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","814","556800","0.0-4.0-6.0-1.0-2.245","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","815","556941","0.0-4.0-6.0-1.0-0.246","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","140","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","246","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","816","557250","0.0-4.0-6.0-1.0-1.246","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","817","557767","0.0-4.0-6.0-1.0-2.246","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","818","557831","0.0-4.0-6.0-1.0-0.247","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","63","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","247","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","819","558142","0.0-4.0-6.0-1.0-1.247","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","820","558650","0.0-4.0-6.0-1.0-2.247","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","821","558730","0.0-4.0-6.0-1.0-0.248","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","79","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","248","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","822","559039","0.0-4.0-6.0-1.0-1.248","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","823","559549","0.0-4.0-6.0-1.0-2.248","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","824","559645","0.0-4.0-6.0-1.0-0.249","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","95","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","249","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","825","559956","0.0-4.0-6.0-1.0-1.249","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","826","560472","0.0-4.0-6.0-1.0-2.249","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","827","560473","0.0-4.0-6.0-1.0-0.250","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","1","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","250","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","828","560784","0.0-4.0-6.0-1.0-1.250","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","829","561296","0.0-4.0-6.0-1.0-2.250","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","830","561310","0.0-4.0-6.0-1.0-0.251","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","12","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","251","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","831","561622","0.0-4.0-6.0-1.0-1.251","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","832","562134","0.0-4.0-6.0-1.0-2.251","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","833","562259","0.0-4.0-6.0-1.0-0.252","60d2d061fd054556769ca306","635ab8fc87ce89828e04cd4d","635ac4236142f9ce46d6b4a4","124","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","252","1","1","1","1","true","","","","","","","","","","","",""
