"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","highH_score","lowH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","block_num","seq_file","trial_seq_info","two_arm_score_block1","two_arm_score_block2","two_arm_score_total","total_bonus"
"image-keyboard-response","669","1850169","0.0-4.0-6.0-1.0-1.197","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","670","1850689","0.0-4.0-6.0-1.0-2.197","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","671","1850954","0.0-4.0-6.0-1.0-0.198","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","262","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","198","2","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","672","1851270","0.0-4.0-6.0-1.0-1.198","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","673","1851789","0.0-4.0-6.0-1.0-2.198","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","674","1852405","0.0-4.0-6.0-1.0-0.199","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","614","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","199","1","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","675","1852720","0.0-4.0-6.0-1.0-1.199","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","676","1853238","0.0-4.0-6.0-1.0-2.199","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","677","1853493","0.0-4.0-6.0-1.0-0.200","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","253","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","200","2","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","678","1853803","0.0-4.0-6.0-1.0-1.200","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","679","1854338","0.0-4.0-6.0-1.0-2.200","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","680","1854722","0.0-4.0-6.0-1.0-0.201","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","382","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","201","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","681","1855036","0.0-4.0-6.0-1.0-1.201","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","682","1855558","0.0-4.0-6.0-1.0-2.201","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","683","1855968","0.0-4.0-6.0-1.0-0.202","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","408","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","202","2","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","684","1856289","0.0-4.0-6.0-1.0-1.202","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","685","1856805","0.0-4.0-6.0-1.0-2.202","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","686","1857248","0.0-4.0-6.0-1.0-0.203","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","441","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","203","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","687","1857554","0.0-4.0-6.0-1.0-1.203","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","688","1858072","0.0-4.0-6.0-1.0-2.203","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","689","1858417","0.0-4.0-6.0-1.0-0.204","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","343","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","204","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","690","1858735","0.0-4.0-6.0-1.0-1.204","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","691","1859240","0.0-4.0-6.0-1.0-2.204","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","692","1859500","0.0-4.0-6.0-1.0-0.205","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","243","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","205","1","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","693","1859820","0.0-4.0-6.0-1.0-1.205","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","694","1860337","0.0-4.0-6.0-1.0-2.205","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","695","1860865","0.0-4.0-6.0-1.0-0.206","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","527","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","206","2","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","696","1861186","0.0-4.0-6.0-1.0-1.206","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","697","1861705","0.0-4.0-6.0-1.0-2.206","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","698","1861824","0.0-4.0-6.0-1.0-0.207","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","117","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","207","1","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","699","1862135","0.0-4.0-6.0-1.0-1.207","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","700","1862640","0.0-4.0-6.0-1.0-2.207","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","701","1862797","0.0-4.0-6.0-1.0-0.208","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","154","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","208","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","702","1863101","0.0-4.0-6.0-1.0-1.208","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","703","1863622","0.0-4.0-6.0-1.0-2.208","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","704","1863726","0.0-4.0-6.0-1.0-0.209","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","103","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","209","1","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","705","1864051","0.0-4.0-6.0-1.0-1.209","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","706","1864556","0.0-4.0-6.0-1.0-2.209","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","707","1864981","0.0-4.0-6.0-1.0-0.210","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","422","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","210","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","708","1865286","0.0-4.0-6.0-1.0-1.210","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","709","1865805","0.0-4.0-6.0-1.0-2.210","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","710","1865944","0.0-4.0-6.0-1.0-0.211","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","136","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","211","1","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","711","1866267","0.0-4.0-6.0-1.0-1.211","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","712","1866790","0.0-4.0-6.0-1.0-2.211","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","713","1867102","0.0-4.0-6.0-1.0-0.212","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","310","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","212","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","714","1867409","0.0-4.0-6.0-1.0-1.212","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","715","1867920","0.0-4.0-6.0-1.0-2.212","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","716","1868271","0.0-4.0-6.0-1.0-0.213","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","349","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","213","1","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","717","1868585","0.0-4.0-6.0-1.0-1.213","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","718","1869106","0.0-4.0-6.0-1.0-2.213","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","719","1869409","0.0-4.0-6.0-1.0-0.214","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","301","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","214","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","720","1869735","0.0-4.0-6.0-1.0-1.214","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","721","1870241","0.0-4.0-6.0-1.0-2.214","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","722","1870554","0.0-4.0-6.0-1.0-0.215","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","310","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","215","1","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","723","1870869","0.0-4.0-6.0-1.0-1.215","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","724","1871388","0.0-4.0-6.0-1.0-2.215","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","725","1871718","0.0-4.0-6.0-1.0-0.216","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","327","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","216","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","726","1872035","0.0-4.0-6.0-1.0-1.216","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","727","1872554","0.0-4.0-6.0-1.0-2.216","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","728","1872866","0.0-4.0-6.0-1.0-0.217","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","310","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","217","1","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","729","1873183","0.0-4.0-6.0-1.0-1.217","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","730","1873707","0.0-4.0-6.0-1.0-2.217","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","731","1873998","0.0-4.0-6.0-1.0-0.218","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","289","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","218","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","732","1874315","0.0-4.0-6.0-1.0-1.218","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","733","1874838","0.0-4.0-6.0-1.0-2.218","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","734","1875286","0.0-4.0-6.0-1.0-0.219","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","446","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","219","1","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","735","1875602","0.0-4.0-6.0-1.0-1.219","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","736","1876120","0.0-4.0-6.0-1.0-2.219","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","737","1876535","0.0-4.0-6.0-1.0-0.220","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","413","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","220","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","738","1876851","0.0-4.0-6.0-1.0-1.220","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","739","1877371","0.0-4.0-6.0-1.0-2.220","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","740","1877969","0.0-4.0-6.0-1.0-0.221","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","596","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","221","1","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","741","1878283","0.0-4.0-6.0-1.0-1.221","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","742","1878804","0.0-4.0-6.0-1.0-2.221","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","743","1878989","0.0-4.0-6.0-1.0-0.222","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","182","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","222","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","744","1879302","0.0-4.0-6.0-1.0-1.222","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","745","1879821","0.0-4.0-6.0-1.0-2.222","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","746","1880103","0.0-4.0-6.0-1.0-0.223","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","280","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","223","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","747","1880418","0.0-4.0-6.0-1.0-1.223","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","748","1880938","0.0-4.0-6.0-1.0-2.223","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","749","1881164","0.0-4.0-6.0-1.0-0.224","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","224","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","224","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","750","1881502","0.0-4.0-6.0-1.0-1.224","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","751","1882021","0.0-4.0-6.0-1.0-2.224","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","752","1882039","0.0-4.0-6.0-1.0-0.225","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","16","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","225","1","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","753","1882351","0.0-4.0-6.0-1.0-1.225","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","754","1882870","0.0-4.0-6.0-1.0-2.225","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","755","1883090","0.0-4.0-6.0-1.0-0.226","5dd5db1ded7ea4574c7bc996","63690f60c96a0a9a64b48fbc","63691fddf0b0cc51dcef628f","218","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","226","2","1","2","2","false","","","","","","","","","","","","","","","","",""
