"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","lowH_score","highH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","two_arm_score","total_bonus"
"image-keyboard-response","490","365620","0.0-4.0-6.0-1.0-2.137","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","491","365909","0.0-4.0-6.0-1.0-0.138","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","279","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","138","2","2","1","2","true","","","","","","","","","","","",""
"image-keyboard-response","492","366229","0.0-4.0-6.0-1.0-1.138","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","493","366749","0.0-4.0-6.0-1.0-2.138","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","494","367162","0.0-4.0-6.0-1.0-0.139","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","412","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","139","2","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","495","367502","0.0-4.0-6.0-1.0-1.139","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","496","368017","0.0-4.0-6.0-1.0-2.139","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","497","368138","0.0-4.0-6.0-1.0-0.140","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","120","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","140","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","498","368448","0.0-4.0-6.0-1.0-1.140","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","499","368956","0.0-4.0-6.0-1.0-2.140","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","500","369242","0.0-4.0-6.0-1.0-0.141","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","286","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","141","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","501","369554","0.0-4.0-6.0-1.0-1.141","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","502","370069","0.0-4.0-6.0-1.0-2.141","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","503","370379","0.0-4.0-6.0-1.0-0.142","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","309","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","142","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","504","370681","0.0-4.0-6.0-1.0-1.142","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","505","371187","0.0-4.0-6.0-1.0-2.142","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","506","371474","0.0-4.0-6.0-1.0-0.143","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","287","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","143","2","1","2","2","false","","","","","","","","","","","",""
"image-keyboard-response","507","371786","0.0-4.0-6.0-1.0-1.143","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","508","372293","0.0-4.0-6.0-1.0-2.143","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","509","372458","0.0-4.0-6.0-1.0-0.144","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","161","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","144","2","2","1","2","true","","","","","","","","","","","",""
"image-keyboard-response","510","372775","0.0-4.0-6.0-1.0-1.144","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","511","373285","0.0-4.0-6.0-1.0-2.144","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","512","373491","0.0-4.0-6.0-1.0-0.145","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","204","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","145","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","513","373804","0.0-4.0-6.0-1.0-1.145","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","514","374317","0.0-4.0-6.0-1.0-2.145","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","515","374570","0.0-4.0-6.0-1.0-0.146","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","252","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","146","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","516","374882","0.0-4.0-6.0-1.0-1.146","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","517","375396","0.0-4.0-6.0-1.0-2.146","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","518","375643","0.0-4.0-6.0-1.0-0.147","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","246","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","147","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","519","375957","0.0-4.0-6.0-1.0-1.147","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","520","376459","0.0-4.0-6.0-1.0-2.147","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","521","376579","0.0-4.0-6.0-1.0-0.148","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","117","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","148","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","522","376896","0.0-4.0-6.0-1.0-1.148","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","523","377414","0.0-4.0-6.0-1.0-2.148","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","524","377586","0.0-4.0-6.0-1.0-0.149","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","172","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","149","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","525","377892","0.0-4.0-6.0-1.0-1.149","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","526","378423","0.0-4.0-6.0-1.0-2.149","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","527","378538","0.0-4.0-6.0-1.0-0.150","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","113","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","150","2","1","2","2","false","","","","","","","","","","","",""
"image-keyboard-response","528","378840","0.0-4.0-6.0-1.0-1.150","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","529","379347","0.0-4.0-6.0-1.0-2.150","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","530","379602","0.0-4.0-6.0-1.0-0.151","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","255","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","151","2","2","1","2","true","","","","","","","","","","","",""
"image-keyboard-response","531","379912","0.0-4.0-6.0-1.0-1.151","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","532","380417","0.0-4.0-6.0-1.0-2.151","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","533","380499","0.0-4.0-6.0-1.0-0.152","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","80","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","152","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","534","380806","0.0-4.0-6.0-1.0-1.152","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","535","381313","0.0-4.0-6.0-1.0-2.152","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","536","381355","0.0-4.0-6.0-1.0-0.153","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","41","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","153","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","537","381664","0.0-4.0-6.0-1.0-1.153","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","538","382170","0.0-4.0-6.0-1.0-2.153","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","539","382203","0.0-4.0-6.0-1.0-0.154","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","32","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","154","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","540","382505","0.0-4.0-6.0-1.0-1.154","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","541","383019","0.0-4.0-6.0-1.0-2.154","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","542","383066","0.0-4.0-6.0-1.0-0.155","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","46","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","155","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","543","383370","0.0-4.0-6.0-1.0-1.155","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","544","383891","0.0-4.0-6.0-1.0-2.155","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","545","384044","0.0-4.0-6.0-1.0-0.156","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","152","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","156","2","1","2","2","false","","","","","","","","","","","",""
"image-keyboard-response","546","384348","0.0-4.0-6.0-1.0-1.156","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","547","384850","0.0-4.0-6.0-1.0-2.156","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","548","385050","0.0-4.0-6.0-1.0-0.157","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","199","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","157","2","2","1","2","true","","","","","","","","","","","",""
"image-keyboard-response","549","385398","0.0-4.0-6.0-1.0-1.157","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","550","385908","0.0-4.0-6.0-1.0-2.157","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","551","385938","0.0-4.0-6.0-1.0-0.158","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","30","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","158","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","552","386249","0.0-4.0-6.0-1.0-1.158","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","553","386766","0.0-4.0-6.0-1.0-2.158","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","554","386906","0.0-4.0-6.0-1.0-0.159","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","139","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","159","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","555","387220","0.0-4.0-6.0-1.0-1.159","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","556","387736","0.0-4.0-6.0-1.0-2.159","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","557","387818","0.0-4.0-6.0-1.0-0.160","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","81","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","160","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","558","388125","0.0-4.0-6.0-1.0-1.160","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","559","388635","0.0-4.0-6.0-1.0-2.160","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","560","390795","0.0-4.0-6.0-1.0-0.161","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","2158","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","161","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","561","391106","0.0-4.0-6.0-1.0-1.161","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","562","391608","0.0-4.0-6.0-1.0-2.161","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","563","392075","0.0-4.0-6.0-1.0-0.162","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","466","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","162","1","1","2","2","false","","","","","","","","","","","",""
"image-keyboard-response","564","392386","0.0-4.0-6.0-1.0-1.162","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","565","392891","0.0-4.0-6.0-1.0-2.162","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","566","393275","0.0-4.0-6.0-1.0-0.163","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","382","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","163","1","1","1","2","false","","","","","","","","","","","",""
"image-keyboard-response","567","393582","0.0-4.0-6.0-1.0-1.163","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","568","394090","0.0-4.0-6.0-1.0-2.163","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","569","394338","0.0-4.0-6.0-1.0-0.164","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","248","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","164","1","2","1","2","true","","","","","","","","","","","",""
"image-keyboard-response","570","394645","0.0-4.0-6.0-1.0-1.164","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","571","395151","0.0-4.0-6.0-1.0-2.164","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","572","395443","0.0-4.0-6.0-1.0-0.165","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","291","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","165","1","1","2","2","false","","","","","","","","","","","",""
"image-keyboard-response","573","395750","0.0-4.0-6.0-1.0-1.165","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","574","396259","0.0-4.0-6.0-1.0-2.165","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","575","396828","0.0-4.0-6.0-1.0-0.166","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","566","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","166","1","1","1","2","false","","","","","","","","","","","",""
"image-keyboard-response","576","397145","0.0-4.0-6.0-1.0-1.166","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","577","397662","0.0-4.0-6.0-1.0-2.166","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","578","398034","0.0-4.0-6.0-1.0-0.167","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","372","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","167","1","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","579","398351","0.0-4.0-6.0-1.0-1.167","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","580","398856","0.0-4.0-6.0-1.0-2.167","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","581","399042","0.0-4.0-6.0-1.0-0.168","603595f7c81d8e6ceaa65476","635ab8fc87ce89828e04cd4d","635ac4a16af0122f9a07801b","186","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","168","1","1","1","1","true","","","","","","","","","","","",""
